2009-06-12,946.21
2009-06-15,923.72
2009-06-16,911.97
2009-06-17,910.71
2009-06-18,918.37
2009-06-19,921.23
2009-06-22,893.04
2009-06-23,895.1
2009-06-24,900.94
2009-06-25,920.26
2009-06-26,918.9
2009-06-29,927.23
2009-06-30,919.32
2009-07-01,923.33
2009-07-02,896.42
2009-07-06,898.72
2009-07-07,881.03
2009-07-08,879.56
2009-07-09,882.68
2009-07-10,879.13
2009-07-13,901.05
2009-07-14,905.84
2009-07-15,932.68
2009-07-16,940.74
2009-07-17,940.38
2009-07-20,951.13
2009-07-21,954.58
2009-07-22,954.07
2009-07-23,976.29
2009-07-24,979.26
2009-07-27,982.18
2009-07-28,979.62
2009-07-29,975.15
2009-07-30,986.75
2009-07-31,987.48
2009-08-03,1002.63
2009-08-04,1005.65
2009-08-05,1002.72
2009-08-06,997.08
2009-08-07,1010.48
2009-08-10,1007.1
2009-08-11,994.35
2009-08-12,1005.81
2009-08-13,1012.73
2009-08-14,1004.09
2009-08-17,979.73
2009-08-18,989.67
2009-08-19,996.46
2009-08-20,1007.37
2009-08-21,1026.13
2009-08-24,1025.57
2009-08-25,1028
2009-08-26,1028.12
2009-08-27,1030.98
2009-08-28,1028.93
2009-08-31,1020.62
2009-09-01,998.04
2009-09-02,994.75
2009-09-03,1003.24
2009-09-04,1016.4
2009-09-08,1025.39
2009-09-09,1033.37
2009-09-10,1044.14
2009-09-11,1042.73
2009-09-14,1049.34
2009-09-15,1052.63
2009-09-16,1068.76
2009-09-17,1065.49
2009-09-18,1068.3
2009-09-21,1064.66
2009-09-22,1071.66
2009-09-23,1060.87
2009-09-24,1050.78
2009-09-25,1044.38
2009-09-28,1062.98
2009-09-29,1060.61
2009-09-30,1057.08
2009-10-01,1029.85
2009-10-02,1025.21
2009-10-05,1040.46
2009-10-06,1054.72
2009-10-07,1057.58
2009-10-08,1065.48
2009-10-09,1071.49
2009-10-12,1076.19
2009-10-13,1073.19
2009-10-14,1092.02
2009-10-15,1096.56
2009-10-16,1087.68
2009-10-19,1097.91
2009-10-20,1091.06
2009-10-21,1081.4
2009-10-22,1092.91
2009-10-23,1079.6
2009-10-26,1066.95
2009-10-27,1063.41
2009-10-28,1042.63
2009-10-29,1066.11
2009-10-30,1036.19
2009-11-02,1042.88
2009-11-03,1045.41
2009-11-04,1046.5
2009-11-05,1066.63
2009-11-06,1069.3
2009-11-09,1093.08
2009-11-10,1093.01
2009-11-11,1098.51
2009-11-12,1087.24
2009-11-13,1093.48
2009-11-16,1109.3
2009-11-17,1110.32
2009-11-18,1109.8
2009-11-19,1094.9
2009-11-20,1091.38
2009-11-23,1106.24
2009-11-24,1105.65
2009-11-25,1110.63
2009-11-27,1091.49
2009-11-30,1095.63
2009-12-01,1108.86
2009-12-02,1109.24
2009-12-03,1099.92
2009-12-04,1105.98
2009-12-07,1103.25
2009-12-08,1091.94
2009-12-09,1095.95
2009-12-10,1102.35
2009-12-11,1106.41
2009-12-14,1114.11
2009-12-15,1107.93
2009-12-16,1109.18
2009-12-17,1096.08
2009-12-18,1102.47
2009-12-21,1114.05
2009-12-22,1118.02
2009-12-23,1120.59
2009-12-24,1126.48
2009-12-28,1127.78
2009-12-29,1126.2
2009-12-30,1126.42
2009-12-31,1115.1
2010-01-04,1132.99
2010-01-05,1136.52
2010-01-06,1137.14
2010-01-07,1141.69
2010-01-08,1144.98
2010-01-11,1146.98
2010-01-12,1136.22
2010-01-13,1145.68
2010-01-14,1148.46
2010-01-15,1136.03
2010-01-19,1150.23
2010-01-20,1138.04
2010-01-21,1116.48
2010-01-22,1091.76
2010-01-25,1096.78
2010-01-26,1092.17
2010-01-27,1097.5
2010-01-28,1084.53
2010-01-29,1073.87
2010-02-01,1089.19
2010-02-02,1103.32
2010-02-03,1097.28
2010-02-04,1063.11
2010-02-05,1066.19
2010-02-08,1056.74
2010-02-09,1070.52
2010-02-10,1068.13
2010-02-11,1078.47
2010-02-12,1075.51
2010-02-16,1094.87
2010-02-17,1099.51
2010-02-18,1106.75
2010-02-19,1109.17
2010-02-22,1108.01
2010-02-23,1094.6
2010-02-24,1105.24
2010-02-25,1102.94
2010-02-26,1104.49
2010-03-01,1115.71
2010-03-02,1118.31
2010-03-03,1118.79
2010-03-04,1122.97
2010-03-05,1138.7
2010-03-08,1138.5
2010-03-09,1140.45
2010-03-10,1145.61
2010-03-11,1150.24
2010-03-12,1149.99
2010-03-15,1150.51
2010-03-16,1159.46
2010-03-17,1166.21
2010-03-18,1165.83
2010-03-19,1159.9
2010-03-22,1165.81
2010-03-23,1174.17
2010-03-24,1167.72
2010-03-25,1165.73
2010-03-26,1166.59
2010-03-29,1173.22
2010-03-30,1173.27
2010-03-31,1169.43
2010-04-01,1178.1
2010-04-05,1187.44
2010-04-06,1189.44
2010-04-07,1182.45
2010-04-08,1186.44
2010-04-09,1194.37
2010-04-12,1196.48
2010-04-13,1197.3
2010-04-14,1210.65
2010-04-15,1211.67
2010-04-16,1192.13
2010-04-19,1197.52
2010-04-20,1207.17
2010-04-21,1205.94
2010-04-22,1208.67
2010-04-23,1217.28
2010-04-26,1212.05
2010-04-27,1183.71
2010-04-28,1191.36
2010-04-29,1206.78
2010-04-30,1186.69
2010-05-03,1202.26
2010-05-04,1173.6
2010-05-05,1165.9
2010-05-06,1128.15
2010-05-07,1110.88
2010-05-10,1159.73
2010-05-11,1155.79
2010-05-12,1171.67
2010-05-13,1157.44
2010-05-14,1135.68
2010-05-17,1136.94
2010-05-18,1120.8
2010-05-19,1115.05
2010-05-20,1071.59
2010-05-21,1087.69
2010-05-24,1073.65
2010-05-25,1074.03
2010-05-26,1067.95
2010-05-27,1103.06
2010-05-28,1089.41
2010-06-01,1070.71
2010-06-02,1098.38
2010-06-03,1102.83
2010-06-04,1064.88
2010-06-07,1050.47
2010-06-08,1062
2010-06-09,1055.69
2010-06-10,1086.84
2010-06-11,1091.6
2010-06-14,1089.63
2010-06-15,1115.23
2010-06-16,1114.61
2010-06-17,1116.04
2010-06-18,1117.51
2010-06-21,1113.2
2010-06-22,1095.31
2010-06-23,1092.04
2010-06-24,1073.69
2010-06-25,1076.76
2010-06-28,1074.57
2010-06-29,1041.24
2010-06-30,1030.71
2010-07-01,1027.37
2010-07-02,1022.58
2010-07-06,1028.06
2010-07-07,1060.27
2010-07-08,1070.25
2010-07-09,1077.96
2010-07-12,1078.75
2010-07-13,1095.34
2010-07-14,1095.17
2010-07-15,1096.48
2010-07-16,1064.88
2010-07-19,1071.25
2010-07-20,1083.48
2010-07-21,1069.59
2010-07-22,1093.67
2010-07-23,1102.66
2010-07-26,1115.01
2010-07-27,1113.84
2010-07-28,1106.13
2010-07-29,1101.53
2010-07-30,1101.6
2010-08-02,1125.86
2010-08-03,1120.46
2010-08-04,1127.24
2010-08-05,1125.81
2010-08-06,1121.64
2010-08-09,1127.79
2010-08-10,1121.06
2010-08-11,1089.47
2010-08-12,1083.61
2010-08-13,1079.25
2010-08-16,1079.38
2010-08-17,1092.54
2010-08-18,1094.16
2010-08-19,1075.63
2010-08-20,1071.69
2010-08-23,1067.36
2010-08-24,1051.87
2010-08-25,1055.33
2010-08-26,1047.22
2010-08-27,1064.59
2010-08-30,1048.92
2010-08-31,1049.33
2010-09-01,1080.29
2010-09-02,1090.1
2010-09-03,1104.51
2010-09-07,1091.84
2010-09-08,1098.87
2010-09-09,1104.18
2010-09-10,1109.55
2010-09-13,1121.9
2010-09-14,1121.1
2010-09-15,1125.07
2010-09-16,1124.66
2010-09-17,1125.59
2010-09-20,1142.71
2010-09-21,1139.78
2010-09-22,1134.28
2010-09-23,1124.83
2010-09-24,1148.67
2010-09-27,1142.16
2010-09-28,1147.7
2010-09-29,1144.73
2010-09-30,1141.2
2010-10-01,1146.24
2010-10-04,1137.03
2010-10-05,1160.75
2010-10-06,1159.97
2010-10-07,1158.06
2010-10-08,1165.15
2010-10-11,1165.32
2010-10-12,1169.77
2010-10-13,1178.1
2010-10-14,1173.81
2010-10-15,1176.19
2010-10-18,1184.71
2010-10-19,1165.9
2010-10-20,1178.17
2010-10-21,1180.26
2010-10-22,1183.08
2010-10-25,1185.62
2010-10-26,1185.64
2010-10-27,1182.45
2010-10-28,1183.78
2010-10-29,1183.26
2010-11-01,1184.38
2010-11-02,1193.57
2010-11-03,1197.96
2010-11-04,1221.06
2010-11-05,1225.85
2010-11-08,1223.25
2010-11-09,1213.4
2010-11-10,1218.71
2010-11-11,1213.54
2010-11-12,1199.21
2010-11-15,1197.75
2010-11-16,1178.34
2010-11-17,1178.59
2010-11-18,1196.69
2010-11-19,1199.73
2010-11-22,1197.84
2010-11-23,1180.73
2010-11-24,1198.35
2010-11-26,1189.4
2010-11-29,1187.76
2010-11-30,1180.55
2010-12-01,1206.07
2010-12-02,1221.53
2010-12-03,1224.71
2010-12-06,1223.12
2010-12-07,1223.75
2010-12-08,1228.28
2010-12-09,1233
2010-12-10,1240.4
2010-12-13,1240.46
2010-12-14,1241.59
2010-12-15,1235.23
2010-12-16,1242.87
2010-12-17,1243.91
2010-12-20,1247.08
2010-12-21,1254.6
2010-12-22,1258.84
2010-12-23,1256.77
2010-12-27,1257.54
2010-12-28,1258.51
2010-12-29,1259.78
2010-12-30,1257.88
2011-01-03,1271.87
2011-01-04,1270.2
2011-01-05,1276.56
2011-01-06,1273.85
2011-01-07,1271.5
2011-01-10,1269.75
2011-01-11,1274.48
2011-01-12,1285.96
2011-01-13,1283.76
2011-01-14,1293.24
2011-01-18,1295.02
2011-01-19,1281.92
2011-01-20,1280.26
2011-01-21,1283.35
2011-01-24,1290.84
2011-01-25,1291.18
2011-01-26,1296.63
2011-01-27,1299.54
2011-01-28,1276.34
2011-01-31,1286.12
2011-02-01,1307.59
2011-02-02,1304.03
2011-02-03,1307.1
2011-02-04,1310.87
2011-02-07,1319.05
2011-02-08,1324.57
2011-02-09,1320.88
2011-02-10,1321.87
2011-02-11,1329.15
2011-02-14,1332.32
2011-02-15,1328.01
2011-02-16,1336.32
2011-02-17,1340.43
2011-02-18,1343.01
2011-02-22,1315.44
2011-02-23,1307.4
2011-02-24,1306.1
2011-02-25,1319.88
2011-02-28,1327.22
2011-03-01,1306.33
2011-03-02,1308.44
2011-03-03,1330.97
2011-03-04,1321.15
2011-03-07,1310.13
2011-03-08,1321.82
2011-03-09,1320.02
2011-03-10,1295.11
2011-03-11,1304.28
2011-03-14,1296.39
2011-03-15,1281.87
2011-03-16,1256.88
2011-03-17,1273.72
2011-03-18,1279.2
2011-03-21,1298.38
2011-03-22,1293.77
2011-03-23,1297.54
2011-03-24,1309.66
2011-03-25,1313.8
2011-03-28,1310.19
2011-03-29,1319.44
2011-03-30,1328.26
2011-03-31,1325.83
2011-04-01,1332.41
2011-04-04,1332.87
2011-04-05,1332.63
2011-04-06,1335.54
2011-04-07,1333.51
2011-04-08,1328.17
2011-04-11,1324.46
2011-04-12,1314.16
2011-04-13,1314.41
2011-04-14,1314.52
2011-04-15,1319.68
2011-04-18,1305.14
2011-04-19,1312.62
2011-04-20,1330.36
2011-04-21,1337.38
2011-04-25,1335.25
2011-04-26,1347.24
2011-04-27,1355.66
2011-04-28,1360.48
2011-04-29,1363.61
2011-05-02,1361.22
2011-05-03,1356.62
2011-05-04,1347.32
2011-05-05,1335.1
2011-05-06,1340.2
2011-05-09,1346.29
2011-05-10,1357.16
2011-05-11,1342.08
2011-05-12,1348.65
2011-05-13,1337.77
2011-05-16,1329.47
2011-05-17,1328.98
2011-05-18,1340.68
2011-05-19,1343.6
2011-05-20,1333.27
2011-05-23,1317.37
2011-05-24,1316.28
2011-05-25,1320.47
2011-05-26,1325.69
2011-05-27,1331.1
2011-05-31,1345.2
2011-06-01,1314.55
2011-06-02,1312.94
2011-06-03,1300.16
2011-06-06,1286.17
2011-06-07,1284.94
2011-06-08,1279.56
2011-06-09,1289
2011-06-10,1270.98
2011-06-13,1271.83
2011-06-14,1287.87
2011-06-15,1265.42
2011-06-16,1267.64
2011-06-17,1271.5
2011-06-20,1278.36
2011-06-21,1295.52
2011-06-22,1287.14
2011-06-23,1283.5
2011-06-24,1268.45
2011-06-27,1280.1
2011-06-28,1296.67
2011-06-29,1307.41
2011-06-30,1320.64
2011-07-01,1339.67
2011-07-05,1337.88
2011-07-06,1339.22
2011-07-07,1353.22
2011-07-08,1343.8
2011-07-11,1319.49
2011-07-12,1313.64
2011-07-13,1317.72
2011-07-14,1308.87
2011-07-15,1316.14
2011-07-18,1305.44
2011-07-19,1326.73
2011-07-20,1325.84
2011-07-21,1343.8
2011-07-22,1345.02
2011-07-25,1337.43
2011-07-26,1331.94
2011-07-27,1304.89
2011-07-28,1300.67
2011-07-29,1292.28
2011-08-01,1286.94
2011-08-02,1254.05
2011-08-03,1260.34
2011-08-04,1200.07
2011-08-05,1199.38
2011-08-08,1119.46
2011-08-09,1172.53
2011-08-10,1120.76
2011-08-11,1172.64
2011-08-12,1178.81
2011-08-15,1204.49
2011-08-16,1192.76
2011-08-17,1193.89
2011-08-18,1140.65
2011-08-19,1123.53
2011-08-22,1123.82
2011-08-23,1162.35
2011-08-24,1177.6
2011-08-25,1159.27
2011-08-26,1176.8
2011-08-29,1210.08
2011-08-30,1212.92
2011-08-31,1218.89
2011-09-01,1204.42
2011-09-02,1173.97
2011-09-06,1165.24
2011-09-07,1198.62
2011-09-08,1185.9
2011-09-09,1154.23
2011-09-12,1162.27
2011-09-13,1172.87
2011-09-14,1188.68
2011-09-15,1209.11
2011-09-16,1216.01
2011-09-19,1204.09
2011-09-20,1202.09
2011-09-21,1166.76
2011-09-22,1129.56
2011-09-23,1136.43
2011-09-26,1162.95
2011-09-27,1175.38
2011-09-28,1151.06
2011-09-29,1160.4
2011-09-30,1131.42
2011-10-03,1099.23
2011-10-04,1123.95
2011-10-05,1144.03
2011-10-06,1164.97
2011-10-07,1155.46
2011-10-10,1194.89
2011-10-11,1195.54
2011-10-12,1207.25
2011-10-13,1203.66
2011-10-14,1224.58
2011-10-17,1200.86
2011-10-18,1225.38
2011-10-19,1209.88
2011-10-20,1215.39
2011-10-21,1238.25
2011-10-24,1254.19
2011-10-25,1229.05
2011-10-26,1242
2011-10-27,1284.59
2011-10-28,1285.09
2011-10-31,1253.3
2011-11-01,1218.28
2011-11-02,1237.9
2011-11-03,1261.15
2011-11-04,1253.23
2011-11-07,1261.12
2011-11-08,1275.92
2011-11-09,1229.1
2011-11-10,1239.69
2011-11-11,1263.85
2011-11-14,1251.78
2011-11-15,1257.81
2011-11-16,1236.91
2011-11-17,1216.13
2011-11-18,1215.65
2011-11-21,1192.98
2011-11-22,1188.04
2011-11-23,1161.79
2011-11-25,1158.67
2011-11-28,1192.55
2011-11-29,1195.19
2011-11-30,1246.96
2011-12-01,1244.58
2011-12-02,1244.28
2011-12-05,1257.08
2011-12-06,1258.47
2011-12-07,1261.01
2011-12-08,1234.35
2011-12-09,1255.19
2011-12-12,1236.47
2011-12-13,1225.73
2011-12-14,1211.82
2011-12-15,1215.75
2011-12-16,1219.66
2011-12-19,1205.35
2011-12-20,1241.3
2011-12-21,1243.72
2011-12-22,1254
2011-12-23,1265.33
2011-12-27,1265.43
2011-12-28,1249.64
2011-12-29,1263.02
2011-12-30,1257.6
2012-01-03,1277.06
2012-01-04,1277.3
2012-01-05,1281.06
2012-01-06,1277.81
2012-01-09,1280.7
2012-01-10,1292.08
2012-01-11,1292.48
2012-01-12,1295.5
2012-01-13,1289.09
2012-01-17,1293.67
2012-01-18,1308.04
2012-01-19,1314.5
2012-01-20,1315.38
2012-01-23,1316
2012-01-24,1314.65
2012-01-25,1326.05
2012-01-26,1318.43
2012-01-27,1316.33
2012-01-30,1313.01
2012-01-31,1312.41
2012-02-01,1324.09
2012-02-02,1325.54
2012-02-03,1344.9
2012-02-06,1344.33
2012-02-07,1347.05
2012-02-08,1349.96
2012-02-09,1351.95
2012-02-10,1342.64
2012-02-13,1351.77
2012-02-14,1350.5
2012-02-15,1343.23
2012-02-16,1358.04
2012-02-17,1361.23
2012-02-21,1362.21
2012-02-22,1357.66
2012-02-23,1363.46
2012-02-24,1365.74
2012-02-27,1367.59
2012-02-28,1372.18
2012-02-29,1365.68
2012-03-01,1374.09
2012-03-02,1369.63
2012-03-05,1364.33
2012-03-06,1343.36
2012-03-07,1352.63
2012-03-08,1365.91
2012-03-09,1370.87
2012-03-12,1371.09
2012-03-13,1395.95
2012-03-14,1394.28
2012-03-15,1402.6
2012-03-16,1404.17
2012-03-19,1409.75
2012-03-20,1405.52
2012-03-21,1402.89
2012-03-22,1392.78
2012-03-23,1397.11
2012-03-26,1416.51
2012-03-27,1412.52
2012-03-28,1405.54
2012-03-29,1403.28
2012-03-30,1408.47
2012-04-02,1419.04
2012-04-03,1413.38
2012-04-04,1398.96
2012-04-05,1398.08
2012-04-09,1382.2
2012-04-10,1358.59
2012-04-11,1368.71
2012-04-12,1387.57
2012-04-13,1370.26
2012-04-16,1369.57
2012-04-17,1390.78
2012-04-18,1385.14
2012-04-19,1376.92
2012-04-20,1378.53
2012-04-23,1366.94
2012-04-24,1371.97
2012-04-25,1390.69
2012-04-26,1399.98
2012-04-27,1403.36
2012-04-30,1397.91
2012-05-01,1405.82
2012-05-02,1402.31
2012-05-03,1391.57
2012-05-04,1369.1
2012-05-07,1369.58
2012-05-08,1363.72
2012-05-09,1354.58
2012-05-10,1357.99
2012-05-11,1353.39
2012-05-14,1338.35
2012-05-15,1330.66
2012-05-16,1324.8
2012-05-17,1304.86
2012-05-18,1295.22
2012-05-21,1315.99
2012-05-22,1316.63
2012-05-23,1318.86
2012-05-24,1320.68
2012-05-25,1317.82
2012-05-29,1332.42
2012-05-30,1313.32
2012-05-31,1310.33
2012-06-01,1278.04
2012-06-04,1278.18
2012-06-05,1285.5
2012-06-06,1315.13
2012-06-07,1314.99
2012-06-08,1325.66
2012-06-11,1308.93
2012-06-12,1324.18
2012-06-13,1314.88
2012-06-14,1329.1
2012-06-15,1342.84
2012-06-18,1344.78
2012-06-19,1357.98
2012-06-20,1355.69
2012-06-21,1325.51
2012-06-22,1335.02
2012-06-25,1313.72
2012-06-26,1319.99
2012-06-27,1331.85
2012-06-28,1329.04
2012-06-29,1362.16
2012-07-02,1365.51
2012-07-03,1374.02
2012-07-05,1367.58
2012-07-06,1354.68
2012-07-09,1352.46
2012-07-10,1341.47
2012-07-11,1341.45
2012-07-12,1334.76
2012-07-13,1356.78
2012-07-16,1353.64
2012-07-17,1363.67
2012-07-18,1372.78
2012-07-19,1376.51
2012-07-20,1362.66
2012-07-23,1350.52
2012-07-24,1338.31
2012-07-25,1337.89
2012-07-26,1360.02
2012-07-27,1385.97
2012-07-30,1385.3
2012-07-31,1379.32
2012-08-01,1375.14
2012-08-02,1365
2012-08-03,1390.99
2012-08-06,1394.23
2012-08-07,1401.35
2012-08-08,1402.22
2012-08-09,1402.8
2012-08-10,1405.87
2012-08-13,1404.11
2012-08-14,1403.93
2012-08-15,1405.53
2012-08-16,1415.51
2012-08-17,1418.16
2012-08-20,1418.13
2012-08-21,1413.17
2012-08-22,1413.49
2012-08-23,1402.08
2012-08-24,1411.13
2012-08-27,1410.44
2012-08-28,1409.3
2012-08-29,1410.49
2012-08-30,1399.48
2012-08-31,1406.58
2012-09-04,1404.94
2012-09-05,1403.44
2012-09-06,1432.12
2012-09-07,1437.92
2012-09-10,1429.08
2012-09-11,1433.56
2012-09-12,1436.56
2012-09-13,1459.99
2012-09-14,1465.77
2012-09-17,1461.19
2012-09-18,1459.32
2012-09-19,1461.05
2012-09-20,1460.26
2012-09-21,1460.15
2012-09-24,1456.89
2012-09-25,1441.59
2012-09-26,1433.32
2012-09-27,1447.15
2012-09-28,1440.67
2012-10-01,1444.49
2012-10-02,1445.75
2012-10-03,1450.99
2012-10-04,1461.4
2012-10-05,1460.93
2012-10-08,1455.88
2012-10-09,1441.48
2012-10-10,1432.56
2012-10-11,1432.84
2012-10-12,1428.59
2012-10-15,1440.13
2012-10-16,1454.92
2012-10-17,1460.91
2012-10-18,1457.34
2012-10-19,1433.19
2012-10-22,1433.82
2012-10-23,1413.11
2012-10-24,1408.75
2012-10-25,1412.97
2012-10-26,1411.94
2012-10-31,1412.16
2012-11-01,1427.59
2012-11-02,1414.2
2012-11-05,1417.26
2012-11-06,1428.39
2012-11-07,1394.53
2012-11-08,1377.51
2012-11-09,1379.85
2012-11-12,1380.03
2012-11-13,1374.53
2012-11-14,1355.49
2012-11-15,1353.33
2012-11-16,1359.88
2012-11-19,1386.89
2012-11-20,1387.81
2012-11-21,1391.03
2012-11-23,1409.15
2012-11-26,1406.29
2012-11-27,1398.94
2012-11-28,1409.93
2012-11-29,1415.95
2012-11-30,1416.18
2012-12-03,1409.46
2012-12-04,1407.05
2012-12-05,1409.28
2012-12-06,1413.94
2012-12-07,1418.07
2012-12-10,1418.55
2012-12-11,1427.84
2012-12-12,1428.48
2012-12-13,1419.45
2012-12-14,1413.58
2012-12-17,1430.36
2012-12-18,1446.79
2012-12-19,1435.81
2012-12-20,1443.69
2012-12-21,1430.15
2012-12-24,1426.66
2012-12-26,1419.83
2012-12-27,1418.1
2012-12-28,1402.43
2012-12-31,1426.19
2013-01-02,1462.42
2013-01-02,1462.42
2013-01-03,1459.37
2013-01-04,1466.47
2013-01-07,1461.89
2013-01-08,1457.15
2013-01-09,1461.02
2013-01-10,1472.12
2013-01-11,1472.05
2013-01-14,1470.68
2013-01-15,1472.34
2013-01-16,1472.63
2013-01-17,1480.94
2013-01-18,1485.98
2013-01-22,1492.56
2013-01-23,1494.81
2013-01-24,1494.82
2013-01-25,1502.96
2013-01-28,1500.18
2013-01-29,1507.84
2013-01-30,1501.96
2013-01-31,1498.11
2013-02-01,1513.17
2013-02-04,1495.71
2013-02-05,1511.29
2013-02-06,1512.12
2013-02-07,1509.39
2013-02-08,1517.93
2013-02-11,1517.01
2013-02-12,1519.43
2013-02-13,1520.33
2013-02-14,1521.38
2013-02-15,1519.79
2013-02-19,1530.94
2013-02-20,1511.95
2013-02-21,1502.42
2013-02-22,1515.6
2013-02-25,1487.85
2013-02-26,1496.94
2013-02-27,1515.99
2013-02-28,1514.68
2013-03-01,1518.2
2013-03-04,1525.2
2013-03-05,1539.79
2013-03-06,1541.46
2013-03-07,1544.26
2013-03-08,1551.18
2013-03-11,1556.22
2013-03-12,1552.48
2013-03-13,1554.52
2013-03-14,1563.23
2013-03-15,1560.7
2013-03-18,1552.1
2013-03-19,1548.34
2013-03-20,1558.71
2013-03-21,1545.8
2013-03-22,1556.89
2013-03-25,1551.69
2013-03-26,1563.77
2013-03-27,1562.85
2013-03-28,1569.19
2013-04-01,1562.17
2013-04-02,1570.25
2013-04-03,1553.69
2013-04-04,1559.98
2013-04-05,1553.28
2013-04-08,1563.07
2013-04-09,1568.61
2013-04-10,1587.73
2013-04-11,1593.37
2013-04-12,1588.85
2013-04-15,1552.36
2013-04-16,1574.57
2013-04-17,1552.01
2013-04-18,1541.61
2013-04-19,1555.25
2013-04-22,1562.5
2013-04-23,1578.78
2013-04-24,1578.79
2013-04-25,1585.16
2013-04-26,1582.24
2013-04-29,1593.61
2013-04-30,1597.57
2013-05-01,1582.7
2013-05-02,1597.59
2013-05-03,1614.42
2013-05-06,1617.5
2013-05-07,1625.96
2013-05-08,1632.69
2013-05-09,1626.67
2013-05-10,1633.7
2013-05-13,1633.77
2013-05-14,1650.34
2013-05-15,1658.78
2013-05-16,1650.47
2013-05-17,1667.47
2013-05-20,1666.29
2013-05-21,1669.16
2013-05-22,1655.35
2013-05-23,1650.51
2013-05-24,1649.6
2013-05-28,1660.06
2013-05-29,1648.36
2013-05-30,1654.41
2013-05-31,1630.74
2013-06-03,1640.42
2013-06-04,1631.38
2013-06-05,1608.9
2013-06-06,1622.56
2013-06-07,1643.38
2013-06-10,1642.81
2013-06-11,1626.13
2013-06-12,1612.52
2013-06-13,1636.36
2013-06-14,1626.73
2013-06-17,1639.04
2013-06-18,1651.81
2013-06-19,1628.93
2013-06-20,1588.19
2013-06-21,1592.43
2013-06-24,1573.09
2013-06-25,1588.03
2013-06-26,1603.26
2013-06-27,1613.2
2013-06-28,1606.28
2013-07-01,1614.96
2013-07-02,1614.08
2013-07-03,1615.41
2013-07-05,1631.89
2013-07-08,1640.46
2013-07-09,1652.32
2013-07-10,1652.62
2013-07-11,1675.02
2013-07-12,1680.19
2013-07-15,1682.5
2013-07-16,1676.26
2013-07-17,1680.91
2013-07-18,1689.37
2013-07-19,1692.09
2013-07-22,1695.53
2013-07-23,1692.39
2013-07-24,1685.94
2013-07-25,1690.25
2013-07-26,1691.65
2013-07-29,1685.33
2013-07-30,1685.96
2013-07-31,1685.73
2013-08-01,1706.87
2013-08-02,1709.67
2013-08-05,1707.14
2013-08-06,1697.37
2013-08-07,1690.91
2013-08-08,1697.48
2013-08-09,1691.42
2013-08-12,1689.47
2013-08-13,1694.16
2013-08-14,1685.39
2013-08-15,1661.32
2013-08-16,1655.83
2013-08-19,1646.06
2013-08-20,1652.35
2013-08-21,1642.8
2013-08-22,1656.96
2013-08-23,1663.5
2013-08-26,1656.78
2013-08-27,1630.48
2013-08-28,1634.96
2013-08-29,1638.17
2013-08-30,1632.97
2013-09-03,1639.77
2013-09-04,1653.08
2013-09-05,1655.08
2013-09-06,1655.17
2013-09-09,1671.71
2013-09-10,1683.99
